,Hardware,Name,Price,SKU,Info,Image,Description,Power,PCIE Slot
576,Solid State Drive,512GB SSD 3D NAND M.2 2280 PCIe NVMe 3.0 x4 Internal Solid State Drive,59.99,860304,512GB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/600420_860304_01_front_thumbnail.jpg,"Get SSD speeds and inject new life into your laptop or desktop PC with a solid state drive from Inland Professional. With a fast, reliable Inland Premium SSD, you will experience quicker boot-up and shutdown, quicker application response and data transfer speeds than with a typical hard disk drive without purchasing a new computer.",N/A,N/A
577,Solid State Drive,970 EVO+ 2TB SSD V-NAND M.2 2280 PCIe NVMe 3.0 x4 Internal Solid State Drive,249.99,874115,2TB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/601601_874115_01_front_thumbnail.jpg,"The ultimate in performance, upgraded. Faster than the 970 EVO, the 970 EVO Plus is powered by the latest V-NAND technology and firmware optimization. It maximizes the potential of NVMe bandwidth for unbeatable computing. In capacities up to 2TB, with reliability of up to 1,200 TBW.",N/A,N/A
578,Solid State Drive,240GB SSD 3D TLC NAND SATA III 6GB/s 2.5&quot; Internal Solid State Drive (240G),27.99,411421,240GB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/485911_411421_01_front_thumbnail.jpg,"Get SSD speeds and inject new life into your laptop or desktop PC with a solid state drive from Inland Professional. With a fast, reliable Inland Professional SSD, you will experience quicker boot-up and shutdown, quicker application response and data transfer speeds than with a typical hard disk drive without purchasing a new computer.",N/A,N/A
579,Solid State Drive,Platinum 1TB SSD 3D QLC NAND M.2 2280 PCIe NVMe 3.0 x4 M.2 Internal Solid State Drive,99.99,156851,1TB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0627018_156851.jpg,"Get SSD speeds and inject new life into your laptop or desktop PC with a solid state drive from Inland Platinum. With a fast, reliable Inland Professional SSD, you will experience quicker boot-up and shutdown, quicker application response and data transfer speeds than with a typical hard disk drive without purchasing a new computer.",N/A,N/A
580,Solid State Drive,870 QVO 2TB SSD 4-bit MLC V-NAND SATA III 6Gb/s 2.5&quot; Internal Solid State Drive,199.99,125534,2TB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/624755_125534_01_front_thumbnail.jpg,"Optimal Sequential Read/Write performance reaching up to 560/530 MB/s provides best in class performance via the SATA interface. Improved Random Read performance up to 15% gives users more benefits for everyday computing. Proven Reliability 870 QVO provides a sufficient amount of TBW for daily use, equivalent to 3 bit MLC SSDs, and offers up to 720 TBW guaranteed endurance. First and highest for client SSD in 2.5 7mm form factor.",N/A,N/A
581,Solid State Drive,512GB 3D TLC NAND SATA 3.0 6.0 GB/s 2.5&quot; Internal SSD,49.99,103937,512GB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/623042_103937_01_front_thumbnail.jpg,"Get SSD speeds and inject new life into your laptop or desktop PC with a solid state drive from Inland Professional. With a fast, reliable Inland Professional SSD, you will experience quicker boot-up and shutdown, quicker application response and data transfer speeds than with a typical hard disk drive without purchasing a new computer.",N/A,N/A
582,Solid State Drive,860 EVO 2TB SSD 3-bit MLC V-NAND SATA III 6Gb/s 2.5&quot; Internal Solid State Drive,247.99,700922,2TB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/502943_700922_01_front_thumbnail.jpg,"The newest edition to the worlds best-selling SATA SSD series, the Samsung 860 EVO. Specially designed for mainstream PCs and laptops, with the latest V-NAND and a robust algorithm-based controller, this fast and reliable SSD comes in a wide range of compatible form factors and capacities.",N/A,N/A
583,Solid State Drive,970 EVO+ 500GB SSD V-NAND M.2 2280 PCIe NVMe 3.0 x4 Internal Solid State Drive,99.99,874073,500GB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/601585_874073_01_front_thumbnail.jpg,"Accelerate into next-gen computing. The Samsung 970 EVO delivers breakthrough speeds and best-in-class reliability. The latest V-NAND, new Phoenix controller, and Intelligent TurboWrite technology enhance high-end gaming and 4K &amp; 3D graphic editing. Samsung's innovative technology empowers you with the capacity to do more and accomplish more.",N/A,N/A
584,Solid State Drive,256GB 3D TLC NAND SATA 3.0 6.0 GB/s 2.5&quot; Internal SSD,28.99,103929,256GB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/623041_103929_01_front_thumbnail.jpg,"Get SSD speeds and inject new life into your laptop or desktop PC with a solid state drive from Inland Professional. With a fast, reliable Inland Professional SSD, you will experience quicker boot-up and shutdown, quicker application response and data transfer speeds than with a typical hard disk drive without purchasing a new computer.",N/A,N/A
585,Solid State Drive,P1 1TB SSD 3D QLC NAND M.2 2280 PCIe NVMe 3.0 x4 Internal Solid State Drive,104.99,845073,1TB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/513534_845073_01_front_thumbnail.jpg,"Whether you are trying to get in the game faster or store all your precious memories, the Crucial P1 SSD delivers. With capacities up to 1TB and performance accelerated by the latest NVMe PCIe technology, the P1 is designed to be the only storage upgrade you need. Accelerate everything.",N/A,N/A
586,Solid State Drive,980 PRO Series 500GB SSD V-NAND PCIe Gen 4 x 4 NVMe M.2 2280 Internal Solid State Drive,149.99,171355,500GB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/628176_171355_01_front_thumbnail.jpg,"Unleash the power of the Samsung 980 PRO PCIe 4.0 NVMe SSD for next-level computing. 980 PRO delivers 2x the data transfer rate of PCIe 3.0, while maintaining compatibility with PCIe 3.0.",N/A,N/A
587,Solid State Drive,Blue SN550 1TB 3D TLC NAND PCIe Gen 3 x4 NVMe M.2 2280 Internal SSD,104.99,096586,1TB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/622290_096586_01_front_thumbnail.jpg,"Put NVMe power at the heart of your PC for lightning-fast, ultra-responsive performance. The WD Blue SN550 NVMe SSD can deliver up to 4 times the read speed of SATA SSDs. Whether youre working, creating, casually gaming, or processing large amounts of data, take advantage of this powerful internal drives high speeds to do more, faster.",N/A,N/A
588,Solid State Drive,512 GB 3D QLC NAND SATA 3.0 6GB/s 2.5&quot; Internal SSD,48.99,062794,512GB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/617874_062794_01_front_thumbnail.jpg,"Get SSD speeds and inject new life into your laptop or desktop PC with a solid state drive from Inland Premium. With a fast, reliable Inland Premium SSD, you will experience quicker boot-up and shutdown, quicker application response and data transfer speeds than with a typical hard disk drive without purchasing a new computer.",N/A,N/A
589,Solid State Drive,870 QVO 1TB SSD 4-bit MLC V-NAND SATA III 6Gb/s 2.5&quot; Internal Solid State Drive,109.99,125542,1TB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/624754_125542_01_front_thumbnail.jpg,"Optimal Sequential Read/Write performance reaching up to 560/530 MB/s provides best in class performance via the SATA interface. Improved Random Read performance up to 15% gives users more benefits for everyday computing. Proven Reliability 870 QVO provides a sufficient amount of TBW for daily use, equivalent to 3 bit MLC SSDs, and offers up to 360 TBW guaranteed endurance. First and highest for client SSD in 2.5 7mm form factor.",N/A,N/A
590,Solid State Drive,Black SN750 2TB SSD 3D V-NAND PCIe NVMe Gen 3 x 4 M.2 2280 Internal Solid State Drive,324.99,944496,2TB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/0607731_944496.jpg,"The WD BLACK SN750 NVMe SSD delivers top-tier performance for gaming and hardware enthusiasts who are looking to build or upgrade their PC. Available in capacities up to 2TB, the WD Black SN750 NVMe SSD rivals some of the best performing drives on the market to help give gamers that competitive edge.",N/A,N/A
591,Solid State Drive,120GB SSD 3D TLC NAND SATA III 6GB/s 2.5&quot; Internal Solid State Drive (120G),17.99,410936,120GB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/485877_410936_01_front_thumbnail.jpg,"Get SSD speeds and inject new life into your laptop or desktop PC with a solid state drive from Inland Professional. With a fast, reliable Inland Professional SSD, you will experience quicker boot-up and shutdown, quicker application response and data transfer speeds than with a typical hard disk drive without purchasing a new computer.",N/A,N/A
592,Solid State Drive,Black SN750 500GB SSD 3D V-NAND PCIe NVMe Gen 3 x 4 M.2 2280 Internal Solid State Drive,69.99,944454,500GB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/607730_944454_01_front_thumbnail.jpg,"The WD BLACK SN750 NVMe SSD delivers top-tier performance for gaming and hardware enthusiasts who are looking to build or upgrade their PC. Available in capacities up to 2TB, the WD Black SN750 NVMe SSD rivals some of the best performing drives on the market to help give gamers that competitive edge.",N/A,N/A
593,Solid State Drive,Performance 1TB SSD 3D NAND M.2 2280 PCIe NVMe 4.0 x4 Internal Solid State Drive,179.99,953893,1TB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/608455_953893_01_front_thumbnail.jpg,"Get SSD speeds and inject new life into your laptop or desktop PC with a solid state NVME drive from Inland Performance.. With a fast, reliable Inland Performance SSD, you will experience quicker boot-up and shutdown, quicker application response and data transfer speeds than with a typical hard disk drive without purchasing a new computer. Designed for the new Gen 4x4 PCIe slots to achieve the fastest read/write speeds available.",N/A,N/A
594,Solid State Drive,256GB SSD 3D NAND M.2 2280 PCIe NVMe 3.0 x4 Internal Solid State Drive,37.99,860270,256GB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/600419_860270_01_front_thumbnail.jpg,"Get SSD speeds and inject new life into your laptop or desktop PC with a solid state drive from Inland Professional. With a fast, reliable Inland Premium SSD, you will experience quicker boot-up and shutdown, quicker application response and data transfer speeds than with a typical hard disk drive without purchasing a new computer.",N/A,N/A
595,Solid State Drive,860 EVO 4TB SSD 3-bit MLC V-NAND SATA III 6Gb/s 2.5&quot; Internal Solid State Drive,549.99,700914,4TB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/502951_700914_01_front_thumbnail.jpg,"The newest edition to the worlds best-selling SATA SSD series, the Samsung 860 EVO. Specially designed for mainstream PCs and laptops, with the latest V-NAND and a robust algorithm-based controller, this fast and reliable SSD comes in a wide range of compatible form factors and capacities.",N/A,N/A
596,Solid State Drive,BX500 2TB 3D NAND SATA III 2.5&quot; 6Gb/s 2.5&quot; Internal Solid State Drive,199.99,028621,2TB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/615044_028621_01_front_thumbnail.jpg,"Ever wonder why your phone responds faster than your computer? It's because your phone runs on flash memory. Add flash to your laptop or desktop computer with the Crucial BX500 SSD, the easiest way to get all the speed of a new computer without the price. Accelerate everything. Boot up faster. Load files quicker. Improve overall system responsiveness. 300% faster than a typical hard drive improves battery life because it is 45x more energy efficient than a typical hard drive Micron 3D NAND advancing the world's memory and storage technology for 40 years Improve Performance Boot up faster. Load files quicker. Improve overall system responsiveness for all your computing needs. Tools for Easy Installation Our simple instructions, cloning software, and how-to videos make installation straightforward! Millions of people have upgraded with a Crucial SSD. Award-Winning Support Our expert support team has your questions covered. Reach out via phone, chat, email, or our community forum.",N/A,N/A
597,Solid State Drive,MX500 1TB SSD 3D TLC NAND SATA III 6Gb/s 2.5&quot; Internal Solid State Drive,114.99,683888,1TB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/501993_683888_01_front_thumbnail.jpg,"Every time you turn on your computer, youre using your storage drive. It holds all your irreplaceable files and it loads and saves almost everything your system does. Join more and more people who are keeping their family videos, travel photos, music, and important documents on an SSD, and get the near-instant performance and lasting reliability that comes with solid state storage. Upgrade with the Crucial MX500 SSD, a drive built on quality, speed, and security thats all backed by helpful service and support. Even if youve never installed an SSD, dont sweat it  our step-by-step guide walks you through the process to make installation easy. Its worth it.",N/A,N/A
598,Solid State Drive,Firecuda 520 2TB 3D TLC NAND PCIe Gen 4 x4 NVMe M.2 Internal SSD,354.99,070102,2TB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/618517_070102_01_front_thumbnail.jpg,"Seagate FireCuda 520 SSD with PCIe Gen4 ×4 interface is our fastest solid state drive - nearly 45% faster sequential reads/writes than the previous generation. It provides plug-and-play compatibility with all PCIe 4.0 motherboards, and delivers an extreme boost in performance with the latest 3D TLC NAND technology. Upgrading to the FireCuda 520 unlocks Gen4 speed and supplies up to 9× faster sequential reads than SATA SSDs.",N/A,N/A
599,Solid State Drive,MX500 2TB SSD 3D TLC NAND SATA III 6Gb/s 2.5&quot; Internal Solid State Drive,221.99,688903,2TB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/502349_688903_01_front_thumbnail.jpg,"Every time you turn on your computer, youre using your storage drive. It holds all your irreplaceable files and it loads and saves almost everything your system does. Join more and more people who are keeping their family videos, travel photos, music, and important documents on an SSD, and get the near-instant performance and lasting reliability that comes with solid state storage. Upgrade with the Crucial MX500 SSD, a drive built on quality, speed, and security thats all backed by helpful service and support. Even if youve never installed an SSD, dont sweat it  our step-by-step guide walks you through the process to make installation easy. Its worth it.",N/A,N/A
600,Solid State Drive,870 QVO 4TB SSD 4-bit MLC V-NAND SATA III 6Gb/s 2.5&quot; Internal Solid State Drive,429.99,125492,4TB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/624756_125492_01_front_thumbnail.jpg,"Optimal Sequential Read/Write performance reaching up to 560/530 MB/s provides best in class performance via the SATA interface. Improved Random Read performance up to 15% gives users more benefits for everyday computing. Proven Reliability 870 QVO provides a sufficient amount of TBW for daily use, equivalent to 3 bit MLC SSDs, and offers up to 1440 TBW guaranteed endurance. First and highest for client SSD in 2.5 7mm form factor.",N/A,N/A
601,Solid State Drive,Performance 2TB SSD 3D NAND M.2 2280 PCIe NVMe 4.0 x4 Internal Solid State Drive,359.99,953901,2TB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/608456_953901_01_front_thumbnail.jpg,"Get SSD speeds and inject new life into your laptop or desktop PC with a solid state NVME drive from Inland Performance.. With a fast, reliable Inland Performance SSD, you will experience quicker boot-up and shutdown, quicker application response and data transfer speeds than with a typical hard disk drive without purchasing a new computer. Designed for the new Gen 4x4 PCIe slots to achieve the fastest read/write speeds available.",N/A,N/A
602,Solid State Drive,480GB SSD 3D TLC NAND SATA III 6Gb/s 2.5&quot; Internal Solid State Drive (480G),48.99,708776,480GB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/503405_708776_01_front_thumbnail.jpg,"Get SSD speeds and inject new life into your laptop or desktop PC with a solid state drive from Inland Professional. With a fast, reliable Inland Professional SSD, you will experience quicker boot-up and shutdown, quicker application response and data transfer speeds than with a typical hard disk drive without purchasing a new computer.",N/A,N/A
603,Solid State Drive,MX500 500GB SSD 3D TLC NAND SATA III 6Gb/s 2.5&quot; Internal Solid State Drive,69.99,688895,500GB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/502348_688895_01_front_thumbnail.jpg,"Every time you turn on your computer, youre using your storage drive. It holds all your irreplaceable files and it loads and saves almost everything your system does. Join more and more people who are keeping their family videos, travel photos, music, and important documents on an SSD, and get the near-instant performance and lasting reliability that comes with solid state storage. Upgrade with the Crucial MX500 SSD, a drive built on quality, speed, and security thats all backed by helpful service and support. Even if youve never installed an SSD, dont sweat it  our step-by-step guide walks you through the process to make installation easy. Its worth it.",N/A,N/A
604,Solid State Drive,1TB SSD 3D TLC NAND PCIe Gen 3 x4 NVMe M.2 Internal Solid State Drive,98.99,170365,1TB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/628057_170365_01_front_thumbnail.jpg,"Get SSD speeds and inject new life into your laptop or desktop PC with a solid state drive from Inland Professional. With a fast, reliable Inland Professional SSD, you will experience quicker boot-up and shutdown, quicker application response and data transfer speeds than with a typical hard disk drive without purchasing a new computer.",N/A,N/A
605,Solid State Drive,860 EVO 250GB SSD 3-bit MLC V-NAND SATA III 6Gb/s 2.5&quot; Internal Solid State Drive,49.99,700955,250GB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/502940_700955_01_front_thumbnail.jpg,"The newest edition to the worlds best-selling SATA SSD series, the Samsung 860 EVO. Specially designed for mainstream PCs and laptops, with the latest V-NAND and a robust algorithm-based controller, this fast and reliable SSD comes in a wide range of compatible form factors and capacities.",N/A,N/A
606,Solid State Drive,512GB SSD 3D TLC NAND PCIe Gen 3 x4 NVMe M.2 Internal Solid State Drive,55.99,170332,512GB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/628056_170332_01_front_thumbnail.jpg,"Get SSD speeds and inject new life into your laptop or desktop PC with a solid state drive from Inland Professional. With a fast, reliable Inland Professional SSD, you will experience quicker boot-up and shutdown, quicker application response and data transfer speeds than with a typical hard disk drive without purchasing a new computer.",N/A,N/A
607,Solid State Drive,Blue 1TB SSD 3D NAND SATA III 6Gb/s 2.5&quot; Internal Solid State Drive,104.99,939371,1TB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/607196_939371_01_front_thumbnail.jpg,"With superior performance and a leader in reliability, the WD Blue SSD offers digital storage that is optimized for multi-tasking and ready to keep up with your high performance computing needs. Available in both 2.5""/7mm cased form factor and WDs Functional Integrity Testing Lab (FIT Lab), the WD Blue SSD is compatible with a wide range of computers, so you can be sure you are making the right choice. Combined with the free, downloadable WD SSD Dashboard and a 3-year limited warranty, you can confidently upgrade your system to the WD Blue SSD.",N/A,N/A
608,Solid State Drive,2TB 3D QLC NAND PCIe Gen 3 x4 NVMe M.2 Internal SSD,189.99,085811,2TB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/621230_085811_01_front_thumbnail.jpg,"Get SSD speeds and inject new life into your laptop or desktop PC with a solid state drive from Inland Professional. With a fast, reliable Inland Professional SSD, you will experience quicker boot-up and shutdown, quicker application response and data transfer speeds than with a typical hard disk drive without purchasing a new computer.",N/A,N/A
609,Solid State Drive,870 QVO 8TB SSD 4-bit MLC V-NAND SATA III 6Gb/s 2.5&quot; Internal Solid State Drive,899.99,125526,8TB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/624757_125526_01_front_thumbnail.jpg,"Optimal Sequential Read/Write performance reaching up to 560/530 MB/s provides best in class performance via the SATA interface. Improved Random Read performance up to 15% gives users more benefits for everyday computing. Proven Reliability 870 QVO provides a sufficient amount of TBW for daily use, equivalent to 3 bit MLC SSDs, and offers up to 2880 TBW guaranteed endurance. First and highest for client SSD in 2.5 7mm form factor.",N/A,N/A
610,Solid State Drive,Blue 500GB SSD 3D NAND SATA III 6Gb/s 2.5&quot; Internal Solid State Drive,59.99,939421,500GB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/607198_939421_01_front_thumbnail.jpg,"With superior performance and a leader in reliability, the WD Blue SSD offers digital storage that is optimized for multi-tasking and ready to keep up with your high performance computing needs. Available in both 2.5""/7mm cased form factor and WDs Functional Integrity Testing Lab (FIT Lab), the WD Blue SSD is compatible with a wide range of computers, so you can be sure you are making the right choice. Combined with the free, downloadable WD SSD Dashboard and a 3-year limited warranty, you can confidently upgrade your system to the WD Blue SSD.",N/A,N/A
611,Solid State Drive,P5 2TB SSD Micron 3D NAND M.2 2280 PCIe NVMe 3.0 x4 Internal Solid State Drive,339.99,140327,2TB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/625872_140327_01_front_thumbnail.jpg,"Inspiration comes fast; don't let ordinary performance slow you down. The Crucial P5 SSD delivers impressive speed and fierce data protection with sequential reads up to 3400MB/s. Whether you're at your desk, in the studio, or in game, the P5 delivers the quality and superior support you've come to expect from Crucial. Engineered with NVMe technology, the P5 includes advanced features like dynamic write acceleration, full hardware-based encryption, and adaptive thermal protection to keep your data safe while enhancing system reliability. With thousands of validation hours, dozens of qualification tests, the Crucial P5 SSD is backed by world-class Micron engineering and innovation. Pushes the limits of Gen 3 at up to 3400MB/s sequential reads. Engineered for hardcore gamers and professionals who demand high performance. Built on our leading 3D NAND and controller technology. Rated at MTTF greater than 2 million hours for extended longevity and reliability. Full-drive encryption capable (OPAL 2.0). Includes SSD management software for performance optimization, data security, and firmware updates.",N/A,N/A
612,Solid State Drive,1TB SSD 3D3 QLC NAND M.2 2280 PCIe NVMe 3.0 x4 Internal Solid State Drive,99.99,122333,1TB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/624564_122333_01_front_thumbnail.jpg,"The Intel SSD SSD 665p delivers new levels of performance - and value - for today's PCs. Combining breakthrough PCIe performance and Intel QLC 3D NAND technology in an economical package, the Intel SSD 665p provides higher capacity and more power, letting you handle the applications and multitasking needed for everyday computing, mainsteam gaming and content creation.",N/A,N/A
613,Solid State Drive,Firecuda 520 1TB 3D TLC NAND PCIe Gen 4 x4 NVMe M.2 Internal SSD,201.99,070110,1TB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/618516_070110_01_front_thumbnail.jpg,"Seagate FireCuda 520 SSD with PCIe Gen4 ×4 interface is our fastest solid state drive - nearly 45% faster sequential reads/writes than the previous generation. It provides plug-and-play compatibility with all PCIe 4.0 motherboards, and delivers an extreme boost in performance with the latest 3D TLC NAND technology. Upgrading to the FireCuda 520 unlocks Gen4 speed and supplies up to 9× faster sequential reads than SATA SSDs.",N/A,N/A
614,Solid State Drive,P5 1TB SSD Micron 3D NAND M.2 2280 PCIe NVMe 3.0 x4 Internal Solid State Drive,149.99,140285,1TB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/625871_140285_01_front_thumbnail.jpg,"Inspiration comes fast; dont let ordinary performance slow you down. The Crucial P5 SSD delivers impressive speed and fierce data protection with sequential reads up to 3400MB/s. Engineered with NVMe technology, the P5 is backed by thousands of validation hours, dozens of qualification tests, and Microns reputation for world-class engineering and innovation.",N/A,N/A
615,Solid State Drive,128GB 3D TLC NAND SATA 3.0 6.0 GB/s 2.5&quot; Internal SSD,18.99,103911,128GB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/623040_103911_01_front_thumbnail.jpg,"Get SSD speeds and inject new life into your laptop or desktop PC with a solid state drive from Inland Professional. With a fast, reliable Inland Professional SSD, you will experience quicker boot-up and shutdown, quicker application response and data transfer speeds than with a typical hard disk drive without purchasing a new computer.",N/A,N/A
616,Solid State Drive,BX500 1TB SSD 3D NAND SATA III 6Gb/s 2.5&quot; Internal Solid State Drive,99.99,028613,1TB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/615041_028613_01_front_thumbnail.jpg,Ever wonder why your phone responds faster than your computer? It's because your phone runs on flash memory. Add flash to your laptop or desktop computer with the Crucial BX500 SSD: the easiest way to get all the speed of a new computer without the price. Accelerate everything. Boot up faster. Load files quicker. Improve overall system responsiveness. 300% faster than a typical hard drive improves battery life because it is 45x more energy efficient than a typical hard drive Micron 3D NAND advancing the world's memory and storage technology for 40 years Improve Performance Boot up faster. Load files quicker. Improve overall system responsiveness for all your computing needs. Tools for Easy Installation Our simple instructions: cloning software: and how-to videos make installation straightforward! Millions of people have upgraded with a Crucial SSD. Award-Winning Support Our expert support team has your questions covered. Reach out via phone: chat: email: or our community forum.,N/A,N/A
617,Solid State Drive,256GB SSD 3D TLC NAND PCIe Gen 3 x4 NVMe M.2 Internal Solid State Drive,34.99,170373,256GB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/628055_170373_01_front_thumbnail.jpg,"Get SSD speeds and inject new life into your laptop or desktop PC with a solid state drive from Inland Professional. With a fast, reliable Inland Professional SSD, you will experience quicker boot-up and shutdown, quicker application response and data transfer speeds than with a typical hard disk drive without purchasing a new computer.",N/A,N/A
618,Solid State Drive,970 EVO+ 250GB SSD V-NAND M.2 2280 PCIe NVMe 3.0 x4 Internal Solid State Drive,69.99,874057,250GB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/601584_874057_01_front_thumbnail.jpg,"Accelerate into next-gen computing. The Samsung 970 EVO delivers breakthrough speeds and best-in-class reliability. The latest V-NAND, new Phoenix controller, and Intelligent TurboWrite technology enhance high-end gaming and 4K &amp; 3D graphic editing. Samsung's innovative technology empowers you with the capacity to do more and accomplish more.",N/A,N/A
619,Solid State Drive,960 GB 3D NAND SATA III 6Gb/s 2.5&quot; Internal SSD,84.99,050690,960GB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/616888_050690_01_front_thumbnail.jpg,"Get SSD speeds and inject new life into your laptop or desktop PC with a solid state drive from Inland Professional. With a fast, reliable Inland Professional SSD, you will experience quicker boot-up and shutdown, quicker application response and data transfer speeds than with a typical hard disk drive without purchasing a new computer.",N/A,N/A
620,Solid State Drive,660p 2TB SSD 3D NAND QLC M.2 2280 PCIe NVMe 3.0 x4 Internal Solid State Drive,244.99,831479,2TB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/511205_831479_01_front_thumbnail.jpg,"Meet todays storage needs and prepare for the growing demands of tomorrow with the Intel SSD 660p Series built on Intel QLC 3D NAND technology.  The Intel SSD 660p is the first QLC-based client PCIe SSD in the industry, continuing Intels leadership in flash cell technology and quality manufacturing. The SSD 660p finally fits low-cost and high-capacity into one drive.",N/A,N/A
621,Solid State Drive,860 PRO 512GB SSD 2-bit MLC V-NAND SATA III 6Gb/s 2.5&quot; Internal Solid State Drive,99.99,701011,512GB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/502937_701011_01_front_thumbnail.jpg,"Get industry-leading reliability with the 860 PRO. Powered by the latest V-NAND technology and a robust algorithm-based controller, it readily handles heavy workloads of high-end PCs, workstations and NAS (Network Attached Systems) to give lasting assurance to gamers, IT and creative professionals.",N/A,N/A
622,Solid State Drive,P2 2TB SSD 3D NAND M.2 2280 PCIe NVMe 3.0 x4 Internal Solid State Drive,224.99,182568,2TB,https://90a1c75758623581b3f8-5c119c3de181c9857fcb2784776b17ef.ssl.cf2.rackcdn.com/629343_182568_01_front_thumbnail.jpg,"Whether youre at work, in the game, or on the go, ordinary bootup speeds can frustrate your best laid plans. Good thing the Crucial P2 SSD really flies. With plenty of storage and performance accelerated by NVMe technology, the P2 has the speed and dependability you need to explore your computers potential.",N/A,N/A
